time,original_signal,deconvolved_signal
3648066981.67,558.3501421,803.0450991510135
3648066982.67,454.8395984,414.26376276413686
3648066983.67,489.365356,460.5204498672043
3648066984.67,505.2598193,557.3619244058469
3648066985.67,633.7215658,868.1459538313152
3648066986.67,549.0269512,637.9362146065786
3648066987.67,426.9406665,176.7412488855919
3648066988.67,386.8496045,72.25163901762745
3648066989.67,403.9680585,179.647705317208
3648066990.67,489.6972328,436.1925070432826
3648066991.67,273.7789415,17.0299594063782
3648066992.67,505.502522,518.5898160409337
3648066993.67,534.7125232,740.7415586900627
3648066994.67,447.8509072,421.57787319435823
3648066995.67,418.9704079,304.97145408269625
3648066996.67,506.4936355,534.313941275735
3648066997.67,408.1495106,320.8797248263536
3648066998.67,500.4364066,532.552341059071
3648066999.67,576.4450878,780.0512691202316
3648067000.67,507.5098947,533.216742422006
3648067001.67,322.2788917,18.185131239000697
3648067002.67,463.2122815,322.94854821584863
3648067003.67,350.7404821,195.23071640199626
3648067004.67,653.7110079,990.1715196147629
3648067005.67,641.4373871,940.271679764672
3648067006.67,215.6036673,17.068193005390995
3648067007.67,264.3925603,16.62789928843173
3648067008.67,555.6038115,600.1444302766939
3648067009.67,349.5462937,286.4320446477031
3648067010.67,419.5247777,304.3487342326911
3648067011.67,559.2027679,707.3267147837073
3648067012.67,125.9085373,-31.26817729884784
3648067013.67,542.8105593,464.7430988770274
3648067014.67,29.69645429,23.317300252231263
3648067015.67,211.5710406,11.707453293252676
3648067016.67,312.6008669,82.27990150332505
3648067017.67,104.1567652,23.082527725274772
3648067018.67,202.9092517,66.83473070302269
3648067019.67,710.1634517,1450.1554765986677
3648067020.67,610.6249057,1243.8091031393124
3648067021.67,417.1810579,492.84642593216915
3648067022.67,563.1266162,577.2400541468954
3648067023.67,126.1244528,45.03655542064093
3648067024.67,0.0,-52.277516684482684
3648067025.67,529.8086908,570.2632685366249
3648067026.67,496.7873916,849.5581642929651
3648067027.67,421.491731,410.41355883048595
3648067028.67,566.5598903,818.3712056269676
3648067029.67,414.3621773,297.6544005164605
3648067030.67,213.4317067,6.279790149430677
3648067031.67,135.1996791,-35.62354365045981
3648067032.67,424.1111688,379.75625436399866
3648067033.67,446.8504805,608.6183038214275
3648067034.67,259.3361307,50.140278291729636
3648067035.67,289.8805542,54.5388550430855
3648067036.67,313.6991756,239.7944684249515
3648067037.67,495.0232338,682.0004956213984
3648067038.67,230.6686249,135.1767776345761
3648067039.67,509.9059083,651.8195464422625
3648067040.67,473.6653995,750.837792347266
3648067041.67,368.3959832,307.3829742401356
3648067042.67,555.2045535,794.5891055883076
3648067043.67,467.572175,608.9781771206492
3648067044.67,581.9652695,790.9426323818038
3648067045.67,434.5684312,405.437573632875
3648067046.67,440.546684,324.52728470344505
3648067047.67,459.2457786,421.64743130948267
3648067048.67,522.6883572,624.9428454699855
3648067049.67,464.0110303,378.9454565119331
3648067050.67,205.5081539,-4.6176877538961
3648067051.67,267.2388218,2.6443286112510878
3648067052.67,381.8947589,262.4981813792967
3648067053.67,293.6888719,144.7544892555793
3648067054.67,337.3606363,262.4601161247153
3648067055.67,476.9424442,590.7415172514264
3648067056.67,113.3539015,15.36596036431181
3648067057.67,181.6833275,9.981672212387405
3648067058.67,279.0029161,63.45199381141878
3648067059.67,70.20336343,23.400135136656928
3648067060.67,0.0,-26.044489574113012
3648067061.67,398.3270377,406.9778020321638
3648067062.67,0.0,65.8687381076882
3648067063.67,455.3662147,495.14890232586697
3648067064.67,0.0,142.45182072443927
3648067065.67,27.80273499,-89.61009569067409
3648067066.67,413.8861783,608.6180191064484
3648067067.67,201.1428587,274.85239458738306
3648067068.67,499.9634344,865.234859935822
3648067069.67,469.9895624,833.5362606342298
3648067070.67,139.9198896,-5.446970141890986
3648067071.67,0.0,28.533697446022867
3648067072.68,195.7174391,-27.284032607447063
3648067073.68,0.0,28.41553901345974
3648067074.67,0.0,-34.98604440453104
3648067075.68,348.0231855,383.09526009634965
3648067076.68,78.82507634,84.94051110911288
3648067077.67,221.1816143,57.08613677195953
3648067078.68,79.81717936,42.641905221626914
3648067079.68,86.13255923,-15.619809317062522
3648067080.68,351.5835851,534.001908200809
3648067081.68,154.7030988,252.49764855283888
3648067082.67,564.0726537,959.80021552983
3648067083.68,14.5908547,116.12687845508395
3648067084.68,273.1261542,137.94369973306513
3648067085.68,342.7603282,477.30030759152925
3648067086.68,0.0,-96.81989984184706
3648067087.68,405.6832753,579.9688275769198
3648067088.67,394.5160192,626.361933862034
3648067089.68,15.27248533,-28.023961886037622
3648067090.68,241.0423709,53.6060259942566
3648067091.68,0.0,1.7824687801617594
3648067092.68,30.78635782,-10.82636008655497
3648067093.68,440.6715743,747.3670846685824
3648067094.68,518.7921692,1147.1111209180126
3648067095.68,152.5836997,55.33152847331378
3648067096.68,491.243694,693.2434204055494
3648067097.68,213.1843707,155.8640640306662
3648067098.68,361.0467771,330.3659948646838
3648067099.68,385.5903633,578.6655033297072
3648067100.68,573.0439909,962.3070159537383
3648067101.68,297.0273839,271.56423332549065
3648067102.68,455.5957392,524.7997976915534
3648067103.68,570.790749,853.5702646432339
3648067104.68,174.1306623,41.316151139611506
3648067105.68,251.0230057,20.866370447772503
3648067106.68,452.628592,574.366916505978
3648067107.68,589.4429516,1061.478969738189
3648067108.68,460.9782714,565.9259149391112
3648067109.68,121.4535441,-66.01261367219907
3648067110.68,582.6596636,749.0606348321077
3648067111.68,447.6976115,662.7232745996613
3648067112.68,282.0014488,1.2574633440300829
3648067113.68,297.272834,48.85735764703524
3648067114.68,213.8765529,-32.064178292186334
3648067115.68,265.6761557,125.83951956252861
3648067116.68,488.0349152,758.2674872927332
3648067117.68,411.6494674,592.0753564547133
3648067118.68,122.9595859,-59.1179226240781
3648067119.68,584.8364905,917.3807204112436
3648067120.68,512.3763345,934.2388309361552
3648067121.68,318.2874061,193.68737534447183
3648067122.68,435.7920028,481.5038638797902
3648067123.68,536.4666693,739.0803254015873
3648067124.68,213.077059,50.42968750925291
3648067125.68,339.163281,106.02333697994719
3648067126.68,279.981154,139.29193998762955
3648067127.68,425.6504588,516.4047376506074
3648067128.68,554.9232475,962.5737200193118
3648067129.68,458.845403,681.4494829792931
3648067130.68,633.3662197,993.2739194907792
3648067131.68,430.6296818,516.8556435645286
3648067132.68,597.9124457,786.4087270386508
3648067133.68,659.0949371,1067.399255638696
3648067134.68,641.6340359,904.4090236124084
3648067135.68,576.9799463,629.1185050957382
3648067136.68,388.6275692,69.6452351228806
3648067137.68,395.7835957,90.32014584027698
3648067138.68,583.5202988,663.5067392812584
3648067139.68,415.4208582,372.8979118745003
3648067140.68,633.1509445,826.2021159410923
3648067141.68,640.2480882,988.2599249754269
3648067142.68,552.5900982,633.2299010175165
3648067143.68,665.0483236,888.460449693343
3648067144.68,633.7631959,819.431785711417
3648067145.68,598.1368944,621.8935509303218
3648067146.68,449.8844035,198.25827105853068
3648067147.68,436.3666289,165.183505654253
3648067148.68,610.4398519,693.3533840515761
3648067149.68,475.1589149,484.90648287224013
3648067150.68,710.6035948,987.1416856699367
3648067151.68,662.4182221,1016.2545049263825
3648067152.68,704.5941427,934.8891814983303
3648067153.68,660.9467324,844.104428567424
3648067154.68,643.040007,684.1960636875953
3648067155.68,676.4553953,798.3608123718286
3648067156.68,662.1264387,738.6775716773993
3648067157.68,696.0369181,797.3808219205459
3648067158.68,536.5423858,369.3684544128937
3648067159.68,605.3536199,513.3658818319135
3648067160.68,654.8935547,717.388416959124
3648067161.68,544.2117807,467.35562909992916
3648067162.68,667.4464792,703.3472713555594
3648067163.68,508.3737895,381.62733016243607
3648067164.68,448.0226431,148.693455275779
3648067165.68,704.4914644,919.3443242882652
3648067166.68,611.0662129,801.5180575582635
3648067167.68,727.7911995,989.8140725952028
3648067168.68,729.1439455,1032.7984062472303
3648067169.68,717.5230421,879.3691667855687
3648067170.68,584.5790263,520.5000374720233
3648067171.68,754.9219765,896.2870696660584
3648067172.68,724.5906163,920.1298216271697
3648067173.68,659.0981502,656.4480279768306
3648067174.68,734.0151817,806.5019028390093
3648067175.68,551.8591497,350.90008288976304
3648067176.68,537.6429763,280.74204457664416
3648067177.68,802.2479713,1061.5888514328042
3648067178.68,632.1799476,688.4156562300573
3648067179.68,470.2623002,113.52113373499097
3648067180.68,599.1240963,484.75914652689994
3648067181.68,613.4237163,609.972001272214
3648067182.68,382.3541803,70.60525510627507
3648067183.68,682.9918362,799.0349926860313
3648067184.68,736.3794837,1140.1988863313352
3648067185.68,604.8134062,660.226164460953
3648067186.68,545.5982406,354.6318225936766
3648067187.68,302.9084532,-35.32516297020924
3648067188.68,494.0982442,291.9126970209793
3648067189.68,612.8949113,805.9176184507319
3648067190.68,606.875075,797.7529167613561
3648067191.68,630.5950694,802.8890900674817
3648067192.68,602.1708716,740.8882849063485
3648067193.68,822.4735968,1222.082805834798
3648067194.68,542.2745831,550.2686313583171
3648067195.68,640.6645756,584.0031973309485
3648067196.68,738.3828051,1012.0936501385934
3648067197.68,759.4395429,965.3565345239624
3648067198.68,516.3346883,321.89348997916704
3648067199.68,629.4117309,462.0978911454282
3648067200.68,603.1315308,604.3828878008793
3648067201.68,684.6617442,735.7646686549324
3648067202.68,654.8932288,754.825979719616
3648067203.68,643.1559566,650.1717287782126
3648067204.68,778.1469263,1033.093578012829
3648067205.68,682.707876,793.9244257853416
3648067206.68,754.6680048,900.824146237565
3648067207.68,774.2916234,966.8702976732716
3648067208.68,711.9296584,742.8399466574019
3648067209.68,629.7769025,464.1266877857406
3648067210.68,609.9857856,435.25072292632024
3648067211.68,731.1997004,767.9305526571338
3648067212.68,581.2619347,501.9412787011941
3648067213.68,798.1481962,932.1463257038806
3648067214.68,618.4010301,644.9214603086598
3648067215.68,687.441323,602.4831788220907
3648067216.68,609.459402,579.8222328140512
3648067217.68,746.1074274,836.9554475303196
3648067218.68,795.1242849,1118.378653571635
3648067219.68,769.5632055,938.1374914929813
3648067220.68,863.0004711,1266.9439893861345
3648067221.68,1286.700554,2378.7064895928957
3648067222.68,1571.221463,3286.277759040362
3648067223.68,1913.579181,3915.555669758973
3648067224.68,2170.017362,4497.1554725616625
3648067225.68,2707.583457,5489.096337833956
3648067226.68,2970.450558,5999.294686278629
3648067227.68,3241.489083,6082.683401079888
3648067228.68,3532.325476,6421.388592462838
3648067229.68,3459.44874,5697.684340467678
3648067230.68,3820.312023,6176.565215127435
3648067231.68,4024.62706,6459.720310388212
3648067232.68,4284.07304,6811.569307640604
3648067233.68,4555.727914,7151.509156069209
3648067234.68,4749.814421,7326.0357078052975
3648067235.68,4745.521024,6881.291761203319
3648067236.68,5035.234988,7253.619438185233
3648067237.68,4963.339865,6839.757584292902
3648067238.68,5230.675265,7195.34073499877
3648067239.68,5377.381295,7448.257479552642
3648067240.68,5407.44774,6929.5928019098465
3648067241.68,3769.281507,2305.7365785277907
3648067242.68,3841.280937,1907.3490489769918
3648067243.68,4339.199513,4309.206775285923
3648067244.68,4694.705456,5672.197689891905
3648067245.68,4694.193974,5866.484175716789
3648067246.68,4685.810581,5723.64547558772
3648067247.68,5186.832696,6978.922499028036
3648067248.68,4971.294105,6338.719630516486
3648067249.68,4458.655044,4651.725287942009
3648067250.68,4988.199472,5863.086500330739
3648067251.68,5106.137693,6651.979026088796
3648067252.68,5557.336658,7812.322088076456
3648067253.68,6715.507805,10769.925043308458
3648067254.68,6111.285463,9101.491515190617
3648067255.68,6469.548494,8796.664121320184
3648067256.68,6222.245097,8106.9295114648885
3648067257.68,5997.924134,6809.292141889877
3648067258.68,6024.825573,6868.303247986958
3648067259.68,6127.895787,6978.700766195358
3648067260.68,5994.621292,6907.9193283970935
3648067261.68,6836.792827,9012.072207862915
3648067262.68,7543.903589,11324.828755295775
3648067263.68,7638.356835,11133.10485045654
3648067264.68,8061.632514,11536.475715706343
3648067265.68,7258.715481,9005.819199162099
3648067266.68,7908.278704,9765.624699409605
3648067267.68,7166.957855,8024.980489457379
3648067268.68,6977.28917,6894.966402339018
3648067269.68,7517.86083,8700.519877227498
3648067270.68,8071.176708,10455.780960171332
3648067271.68,8178.780973,10861.295472897526
3648067272.68,9067.392349,12714.510450505824
3648067273.68,8677.982539,11556.765692171228
3648067274.68,8431.008458,10052.039072761072
3648067275.68,9125.967324,11627.930198076334
3648067276.68,9066.480398,11590.604246517654
3648067277.68,9196.703136,11366.052863070421
3648067278.68,9504.079819,12124.464369574798
3648067279.68,9604.030848,11916.678782629147
3648067280.68,9351.336956,11173.906112592967
3648067281.68,8920.330554,8203.84871951416
3648067282.68,4603.789374,303.09376726115846
3648067283.68,4167.907313,25.917383704597526
3648067284.68,4091.260955,-59.13040347012764
3648067285.68,4438.3578,176.42712943486427
3648067286.68,4103.149101,361.73513691155824
3648067287.68,3734.539077,235.28841226338992
3648067288.68,3695.630655,903.3580363486307
3648067289.68,3792.769089,1975.3970321731194
3648067290.68,3723.698109,2316.012633348521
3648067291.68,3427.317366,1818.9859439588454
3648067292.68,3227.160126,1546.3748996702436
3648067293.68,3453.96027,2410.2148676600023
3648067294.68,3207.045048,2232.689087289767
3648067295.68,3255.002201,2123.2984600014374
3648067296.68,2384.596504,332.00005217181985
3648067297.68,2511.741966,475.7636538150385
3648067298.68,3306.731209,3151.5027605324153
3648067299.68,2253.320068,790.2179525684247
3648067300.68,2479.129843,762.5802185693434
3648067301.68,2065.853029,431.5796354974833
3648067302.68,2535.736561,1500.1053740235259
3648067303.68,2173.377387,1202.458422741544
3648067304.68,2261.939645,1161.307615756107
3648067305.68,2471.459471,2110.4634836454848
3648067306.68,2404.291183,1914.0121268379007
3648067307.68,2335.098572,1794.589165895244
3648067308.68,2693.568729,2656.6201805927585
3648067309.68,2624.483034,2671.7423624260555
3648067310.68,2596.339583,2293.362915839136
3648067311.68,2592.34719,2271.8242857853015
3648067312.68,2491.338365,1880.0740440462152
3648067313.68,2411.796711,1679.25309342551
3648067314.68,2483.416162,1834.0795545640622
3648067315.68,2378.380485,1686.0337230753507
3648067316.68,2361.11246,1580.7771735109854
3648067317.68,2377.087437,1713.0452463479946
3648067318.68,2217.368037,1296.8874284120473
3648067319.68,2092.485316,1030.8073517845025
3648067320.68,2362.304926,1827.132546886689
3648067321.68,2325.464971,1914.9667232242155
3648067322.68,1954.373159,813.5426123199404
3648067323.68,1854.670793,481.8483991841658
3648067324.68,1878.663339,738.0770440310224
3648067325.68,1762.766391,662.6627316404573
3648067326.68,1969.840378,1276.0487523122931
3648067327.68,1801.04617,1114.6375736029818
3648067328.68,2057.490312,1693.5357122926403
3648067329.68,2034.55966,1898.656765375349
3648067330.68,2200.95031,2142.3711659299297
3648067331.68,1987.774111,1647.0773012827858
3648067332.68,1938.490756,1258.138679619896
3648067333.68,1888.276637,1291.3830726761742
3648067334.68,2194.942161,2050.46648502735
3648067335.68,2013.606764,1798.6569324213765
3648067336.68,2063.590288,1581.0819553507981
3648067337.68,1675.439626,787.7205109153247
3648067338.68,2086.603642,1567.4062268601422
3648067339.68,1732.874289,1138.3871429695266
3648067340.68,1793.706417,949.1751140566098
3648067341.68,2014.886774,1832.8441242964539
3648067342.68,1583.392173,704.0575979792332
3648067343.68,1853.491738,1319.0481934646293
3648067344.68,1878.944971,1607.4184873662691
3648067345.68,1673.957147,1075.7990199477206
3648067346.68,1837.174781,1448.6671749199834
3648067347.68,2073.487453,2254.9920181365796
3648067348.68,1888.651401,1756.8460224609048
3648067349.68,1980.156451,1813.2689765236541
3648067350.68,1903.138682,1633.7112219768073
3648067351.68,1807.897165,1322.4783314983351
3648067352.68,1879.04425,1408.899884305805
3648067353.68,1428.138465,392.18886733349905
3648067354.68,1743.297838,1044.8662394251633
3648067355.68,1784.385927,1569.4179603886043
3648067356.68,1415.919978,458.34444618950005
3648067357.68,1416.133996,443.8824269977772
3648067358.68,1423.456427,667.4466432866923
3648067359.68,1626.676321,1360.684826364255
3648067360.68,1538.187265,1280.343827729858
3648067361.68,1746.024191,1771.4715397745906
3648067362.68,1771.579497,1934.2547442629584
3648067363.68,1808.664761,1894.1910156430051
3648067364.68,1673.292182,1481.3313815975673
3648067365.68,1733.077504,1526.6725784187315
3648067366.68,1773.911715,1690.0134405913059
3648067367.68,1779.137552,1682.9088109898582
3648067368.68,1767.132618,1600.9361397777384
3648067369.68,1723.53033,1486.0967958953597
3648067370.68,1735.56637,1367.0232263517328
3648067371.68,1248.940453,231.00435173089127
3648067372.68,1159.106009,-1.8364979349343593
3648067373.68,1691.205613,1471.4940734648692
3648067374.68,1341.921836,971.8468229134407
3648067375.68,1360.810362,700.926779253126
3648067376.68,1467.845961,1264.7805591592278
3648067377.68,1546.130609,1481.5187831733929
3648067378.68,1647.497527,1802.9804648062545
3648067379.68,1479.140576,1311.5817830764563
3648067380.68,1639.100164,1481.2385915274879
3648067381.68,920.6720628,65.35585903662158
3648067382.68,1587.982103,1199.271414743812
3648067383.68,1126.839593,646.2432609251255
3648067384.68,1294.528414,645.1608448113968
3648067385.68,1331.054233,1161.6887582140873
3648067386.68,1241.998374,763.8432008235676
3648067387.68,1074.039098,428.44225725208946
3648067388.68,1123.379357,473.65807026058593
3648067389.68,1109.595597,651.8698090251676
3648067390.68,918.4034541,103.42220283144695
3648067391.68,791.9190452,-4.717285043102039
3648067392.68,887.1919475,245.44120402547216
3648067393.68,1319.664251,1630.9431389771873
3648067394.68,1258.877758,1565.2081934443004
3648067395.68,1026.885211,806.5655412783178
3648067396.68,1394.43567,1593.8030403442533
3648067397.68,1306.970138,1550.2092762457555
3648067398.68,1001.603622,442.302182836416
3648067399.68,1020.34416,385.62001382230756
3648067400.68,770.5343887,-18.016976065526404
3648067401.68,995.1776825,515.366728400766
3648067402.68,1105.378475,1096.5853958311493
3648067403.68,1336.148754,1733.1183815153145
3648067404.68,1353.077218,1781.0807650581676
3648067405.68,1277.546771,1402.9313335505772
3648067406.68,1236.718707,1142.998167095642
3648067407.68,1145.767048,847.6699491639188
3648067408.68,1043.584663,522.8189307205776
3648067409.68,1018.858422,519.1720707233901
3648067410.68,1127.553731,843.2005734770128
3648067411.68,958.2458064,526.4680328119721
3648067412.68,944.1363625,442.06905126846954
3648067413.68,1274.240483,1500.7774341821387
3648067414.68,1455.273386,2095.5178517009613
3648067415.68,1372.949127,1746.6015436154223
3648067416.68,1103.858091,846.5530012428419
3648067417.68,1352.979708,1304.0809339398038
3648067418.68,999.0412742,538.5889330847716
3648067419.68,873.0332367,41.75392055766068
3648067420.68,1368.365716,1520.3277052878218
3648067421.68,1235.940121,1417.1509000861308
3648067422.68,962.7820924,421.0880198948994
3648067423.68,886.4420466,249.02314833816823
3648067424.68,1341.362204,1555.6471009563393
3648067425.68,1339.744776,1755.277155116606
3648067426.68,837.8787898,267.03908062053137
3648067427.68,1203.339361,1033.0745593887318
3648067428.68,1347.520668,1702.873927561546
3648067429.68,900.3418498,463.8026600583707
3648067430.68,1143.361814,809.2920088138193
3648067431.68,850.0105701,372.9595727880709
3648067432.68,969.8828682,511.8268533783334
3648067433.68,1205.239072,1431.0477984780853
3648067434.68,1183.571853,1415.6068401214538
3648067435.68,1233.880036,1315.1362594261627
3648067436.68,607.6380145,45.151293049014264
3648067437.68,838.8915099,128.7144777289937
3648067438.68,641.366886,-3.9155433724895
3648067439.68,719.8357489,173.03198517382629
3648067440.68,889.6860294,675.2964469878671
3648067441.68,416.5932536,-1.0634300588668657
3648067442.68,847.761333,631.99131136907
3648067443.68,1098.332368,1654.6640717115242
3648067444.68,657.902658,372.52571523425325
3648067445.68,690.290425,233.1225440609005
3648067446.68,913.9706381,989.5744886949768
3648067447.68,1040.486898,1453.7611515635635
3648067448.68,1012.647897,1272.1772036292532
3648067449.68,932.1449324,921.6005992640099
3648067450.68,735.4271132,353.6531728929956
3648067451.68,1085.78885,1127.085621015259
3648067452.68,585.1398688,214.45086241707673
3648067453.68,641.0612725,-38.021883145291504
3648067454.68,606.2931847,121.38589105712013
3648067455.68,980.3359397,1170.7256908067316
3648067456.68,1001.088321,1480.587371032764
3648067457.68,1054.702047,1402.7474346980127
3648067458.68,1009.945199,1241.9956730811743
3648067459.68,957.673043,977.1197806708269
3648067460.68,1122.715324,1308.3335008287986
3648067461.68,730.4400671,329.1561394089029
3648067462.68,784.7944275,255.9811819948145
3648067463.68,1047.107484,1153.1645013121433
3648067464.68,729.8797835,459.44724264517174
3648067465.68,1035.980042,1071.7095657460268
3648067466.68,1039.337087,1278.837541992085
3648067467.68,629.9422123,111.86548537149429
3648067468.68,825.8667774,495.2924347487557
3648067469.68,1073.404402,1315.8675650656332
3648067470.68,633.7220781,293.8408274446868
3648067471.68,462.0523192,-88.58324071894455
3648067472.68,841.3882926,682.2434442992013
3648067473.68,853.9058268,1023.7468101962891
3648067474.68,666.2572268,436.35964917244166
3648067475.68,961.0051289,1138.8115749863628
3648067476.68,822.6951584,927.0743178621084
3648067477.68,759.2896465,604.9729387619326
3648067478.68,1012.303773,1239.3351698760418
3648067479.68,755.3824224,721.3673749629255
3648067480.68,968.5986675,1045.5248363358937
3648067481.68,1146.624703,1671.792458034435
3648067482.68,695.9463935,405.44029916266663
3648067483.68,971.1822495,875.705042445568
3648067484.68,995.2261113,1228.7218252738428
3648067485.68,1004.103944,1046.3006029145115
3648067486.68,569.7699729,78.42081764589219
3648067487.68,823.1715299,462.696454253999
3648067488.68,928.7364781,984.1817627645968
3648067489.68,478.3035256,23.214852559649884
3648067490.68,946.2965652,942.2638017328542
3648067491.68,1031.594072,1521.4925020833946
3648067492.68,665.9547798,446.7218608039746
3648067493.68,1178.490184,1586.4335710046128
3648067494.68,1020.815875,1504.5123102540097
3648067495.68,1042.733155,1127.4238613841114
3648067496.68,680.3941913,266.5098928154292
3648067497.68,767.227402,263.9852802377906
3648067498.68,1006.739028,1205.4070593289812
3648067499.68,951.3951838,1116.4437405166495
3648067500.68,1063.824724,1278.9363436537942
3648067501.68,667.7000318,292.8164524287162
3648067502.68,988.2839397,890.1671194636097
3648067503.68,906.9097228,1040.2615848797338
3648067504.68,970.9689766,1025.2941743982417
3648067505.68,1124.897413,1485.44493940347
3648067506.68,735.0828964,419.3994838363285
3648067507.68,823.2463151,429.63566317039187
3648067508.68,790.1871577,525.0901636222662
3648067509.68,608.0681458,103.53316821800797
3648067510.68,934.8024614,969.2297913008605
3648067511.68,976.7186828,1342.1633413592808
3648067512.68,839.9226703,846.2749659620548
3648067513.68,954.3563239,1030.232421422367
3648067514.68,658.2062226,300.8689378558766
3648067515.68,700.4730403,289.276837531083
3648067516.68,921.8157269,1060.015064060153
3648067517.68,878.9715357,965.2665751862022
3648067518.68,427.8636537,-20.00613953473838
3648067519.68,902.8579108,851.8539364991268
3648067520.68,807.8326471,1044.1591011867797
3648067521.68,953.7212551,1174.7130993649594
3648067522.68,948.8663636,1263.6753794065353
3648067523.68,746.2495938,608.8103269341984
3648067524.68,1135.881245,1551.1217650711997
3648067525.68,1064.090617,1557.777491997533
3648067526.68,1021.267474,1151.4433705634156
3648067527.68,827.5067434,599.8458856636396
3648067528.68,755.7816338,296.36799419149133
3648067529.68,889.9171837,781.3976090612954
3648067530.68,954.9755603,1052.4081871850797
3648067531.68,941.7103603,1083.1678512460883
3648067532.68,1131.695975,1478.253101829644
3648067533.68,982.508529,1161.1996389244423
3648067534.68,822.6459846,496.0768111068129
3648067535.68,895.3962475,713.0276950117815
3648067536.68,771.411974,508.77926636398763
3648067537.68,1182.376314,1568.8498770536053
3648067538.68,964.1391225,1203.6971843295707
3648067539.68,949.3090212,868.6163041428052
3648067540.68,920.9168144,894.537025355066
3648067541.68,1179.154217,1487.2548967031923
3648067542.68,823.103264,752.7572365642523
3648067543.68,1218.970027,1418.8245472398914
3648067544.69,901.6117081,969.6121602191174
3648067545.69,984.8384187,790.6901558960867
3648067546.68,1143.549848,1501.4472370851765
3648067547.69,1208.638959,1593.0541046401033
3648067548.68,1238.452923,1685.6125937643956
3648067549.69,1178.485621,1362.8555328293216
3648067550.69,1179.143507,1335.423379545308
3648067551.69,1222.814806,1383.812173206401
3648067552.69,1273.110323,1538.6716455935536
3648067553.69,1140.415575,1099.452125285801
3648067554.69,1018.588897,704.6929531113607
3648067555.69,943.964906,471.90139616944083
3648067556.69,856.264215,364.6673634448
3648067557.69,947.7241896,644.7215135709672
3648067558.69,937.3713285,818.1229224634485
3648067559.69,903.475564,708.4730110419174
3648067560.69,961.2679482,923.893662307029
3648067561.69,889.1218342,805.9872356162714
3648067562.69,1176.04034,1527.3306093714734
3648067563.69,1029.561087,1281.6928726856547
3648067564.69,1014.138293,997.8706026832701
3648067565.69,947.7480315,825.3401021838756
3648067566.69,699.9734789,145.41261138784364
3648067567.69,867.2396652,555.5994697226259
3648067568.69,871.8957193,830.4702694107273
3648067569.69,953.5457008,1005.8752750672813
3648067570.69,921.217259,1001.7402872452503
3648067571.69,927.8045967,973.6130077973323
3648067572.69,1199.072972,1707.3212606768464
3648067573.69,1145.385299,1618.4799375715484
3648067574.69,1050.071325,1167.1769722343336
3648067575.69,1097.112522,1178.2063332294417
3648067576.69,929.9714118,803.8079350321282
3648067577.69,1232.977677,1475.6559841719575
3648067578.69,1170.186419,1539.1076416862209
3648067579.69,1139.794942,1230.5114169477552
3648067580.69,1210.011356,1441.235366006606
3648067581.69,1199.7113,1351.6424890252947
3648067582.69,1108.502597,1074.0577515393018
3648067583.69,979.0618904,625.6110014853051
3648067584.69,918.6817333,547.7482335426515
3648067585.69,1213.665772,1365.032908857545
3648067586.69,1233.793516,1654.1871350624435
3648067587.69,1123.676077,1163.6484546731876
3648067588.69,1044.341363,932.2146020195216
3648067589.69,1093.083899,1012.6399297057617
3648067590.69,1255.289372,1536.2971534873382
3648067591.69,1030.46326,944.9125772841231
3648067592.69,1057.687309,899.2062123406894
3648067593.69,1162.861753,1258.0573555889484
3648067594.69,1190.571301,1363.9359199684
3648067595.69,906.5819904,588.7421024033254
3648067596.69,1123.075746,1011.8831952697465
3648067597.69,965.3560817,857.6778801801183
3648067598.69,1091.981865,1062.129341395728
3648067599.69,1234.622672,1603.6722523148885
3648067600.69,1164.830755,1389.4268856265207
3648067601.69,1174.068544,1309.1555590619955
3648067602.69,1196.063124,1358.655454186429
3648067603.69,1253.659558,1480.8489727906724
3648067604.69,1230.178867,1415.8217843310779
3648067605.69,1250.776928,1391.1915575444655
3648067606.69,1259.000786,1424.711379744904
3648067607.69,1307.457965,1484.6382896205234
3648067608.69,1216.392312,1284.6439873244678
3648067609.69,1346.28322,1507.7128651518185
3648067610.69,1341.577712,1580.730347137181
3648067611.69,1105.525065,859.5738328689513
3648067612.69,1288.260613,1254.748235867157
3648067613.69,1214.228943,1232.3313247226806
3648067614.69,1210.917439,1148.1508206898206
3648067615.69,1267.352607,1332.402373265346
3648067616.69,1238.085702,1295.6428579079895
3648067617.69,1264.319941,1320.3805412775237
3648067618.69,1301.244646,1456.859474026115
3648067619.69,1291.051228,1399.4693004364776
3648067620.69,1288.718451,1345.4006071578594
3648067621.69,1044.080406,697.1093711308756
3648067622.69,1231.501717,1109.1920644013217
3648067623.69,1268.472243,1427.7976147738511
3648067624.69,1234.312356,1288.3758164247158
3648067625.69,1235.525031,1267.3327754822562
3648067626.69,1224.5249,1230.5537997837037
3648067627.69,1183.792204,1127.294630954096
3648067628.69,1267.500129,1334.1658637929372
3648067629.69,1221.260056,1265.4793280983465
3648067630.69,1189.688127,1133.9146386446369
3648067631.69,1258.82104,1320.094650414243
3648067632.69,1250.393782,1330.106016861971
3648067633.69,1137.998421,997.1137258654886
3648067634.69,1170.399692,1020.030882724989
3648067635.69,1039.210428,766.9005036127134
3648067636.69,1115.384512,932.5010044014251
3648067637.69,1198.769454,1251.5711865574701
3648067638.69,898.9769034,527.6662319912934
3648067639.69,1162.147895,1061.2267340534136
