time,A1,Tau1,A2,Tau2
3648067278.68,0.707166398124928,4.9326623887101135,0.292833601875072,55.21823307306555
3648070698.92,0.7223081682626383,4.3771695218658575,0.27769183173736167,57.4248343074205
3648074171.99,0.7410411688876982,5.7305860501546775,0.2589588311123018,107.13019822204134
3648077865.61,0.7643638826559539,6.86183910233294,0.2356361173440461,96.2718892989302
