HNO3_190_Hz,HNO3_191_Hz,CalKey,IH20_145_Hz,I_127_Hz,time,N2ZeroKey,ScrubberZeroKey
13137.16024,980.0625965,0,1380673.599,2740736.008,3648067913,0,0
13079.96809,947.9823522,0,1397462.082,2775224.876,3648067914,0,0
12386.43527,770.7368582,0,1370097.542,2738573.647,3648067915,0,0
12465.52691,768.3132309,0,1357502.079,2729253.769,3648067916,0,0
12364.25564,770.7563695,0,1367998.6,2719569.588,3648067917,0,0
12535.10267,766.881695,0,1368024.445,2731707.382,3648067918,0,0
12514.46307,554.6426866,0,1376684.284,2743895.721,3648067919,0,0
12507.62492,780.1653817,0,1378830.147,2750358.391,3648067920,0,0
12476.25127,882.6675825,0,1374529.648,2748853.683,3648067921,0,0
12623.97319,800.5060256,0,1396410.561,2777241.707,3648067922,0,0
12446.87811,800.8194156,0,1372562.027,2730583,3648067923,0,0
12633.2745,993.6821647,0,1388402.748,2763535.118,3648067924,0,0
12706.07412,1005.140878,0,1390275.192,2762470.245,3648067925,0,0
12556.24741,953.1176649,0,1380836.582,2755888.939,3648067926,0,0
12667.25361,998.8777339,0,1392317.2,2761118.317,3648067927,0,0
12520.13445,891.2881836,0,1394388.39,2770178.413,3648067928,0,0
12420.52093,927.6835248,0,1376955.318,2735877.037,3648067929,0,0
12517.89331,884.2725307,0,1391914.845,2760050.201,3648067930,0,0
12618.801,937.7568029,0,1373768.806,2749888.42,3648067931,0,0
12786.69536,706.1232347,0,1397685.528,2778269.196,3648067932,0,0
12619.60268,634.8243915,0,1394155.121,2771933.556,3648067933,0,0
12464.13812,803.3446968,0,1388268.185,2769414.33,3648067934,0,0
12641.22874,930.1207028,0,1381859.398,2752220.345,3648067935,0,0
12695.98305,697.2630974,0,1381032.181,2761648.178,3648067936,0,0
12390.54501,627.6224274,0,1393029.69,2773151.398,3648067937,0,0
12806.80895,708.588073,0,1405844.498,2796563.911,3648067938,0,0
12425.40777,577.0455115,0,1373657.99,2747850.609,3648067939,0,0
12638.4899,740.5863144,0,1381694.317,2756856.918,3648067940,0,0
12528.86206,700.0741549,0,1389060.02,2761051.941,3648067941,0,0
12667.36239,751.9643754,0,1393893.051,2762815.094,3648067942,0,0
12521.55006,953.7417442,0,1395772.648,2767631.912,3648067943,0,0
12536.65537,928.1213395,0,1393667.221,2770254.707,3648067944,0,0
12774.64777,980.4259986,0,1399655.819,2759914.207,3648067945,0,0
12554.36987,1006.694231,0,1389303.78,2747644.234,3648067946,0,0
12461.71147,719.7342347,0,1382669.544,2737953.377,3648067947,0,0
12533.7854,794.8204875,0,1395260.62,2757658.958,3648067948,0,0
12798.00683,943.4493259,0,1388093.376,2751953.125,3648067949,0,0
12723.19406,926.5856817,0,1385955.334,2753643.608,3648067950,0,0
12595.64161,701.6400807,0,1380933.189,2742428.017,3648067951,0,0
12656.34298,878.0864067,0,1383314.991,2756459.236,3648067952,0,0
12813.96598,804.0864952,0,1408200.455,2788556.862,3648067953,0,0
12788.02007,818.1286976,0,1392350.197,2765701.103,3648067954,0,0
12796.05478,744.5623167,0,1384109.592,2737762.451,3648067955,0,0
12535.58993,944.0136142,0,1401536.369,2784089.47,3648067956,0,0
12853.0547,834.4423957,0,1388288.593,2758269.691,3648067957,0,0
12637.16519,790.3584279,0,1369547.367,2710742.95,3648067958,0,0
12827.97903,797.6472378,0,1381648.54,2744404.411,3648067959,0,0
12921.9234,698.8745183,0,1376555.538,2732751.083,3648067960,0,0
12794.88653,682.6540921,0,1402962.017,2766625.404,3648067961,0,0
12606.45986,630.8392156,0,1373266.315,2720110.512,3648067962,0,0
12747.4606,930.6125343,0,1399856.377,2757727.242,3648067963,0,0
12761.95943,679.0183485,0,1381343.651,2753384.972,3648067964,0,0
12939.16851,571.4710802,0,1414056.683,2792242.813,3648067965,0,0
12535.04157,611.0675167,0,1388657.475,2748088.264,3648067966,0,0
12804.95226,865.807198,0,1389778.709,2762660.027,3648067967,0,0
12661.55839,554.6300206,0,1392897.606,2745795.059,3648067968,0,0
12648.92071,570.4170559,0,1374994.278,2731895.828,3648067969,0,0
12628.88908,609.291764,0,1384796.81,2732510.185,3648067970,0,0
12894.696,613.8044875,0,1399329.281,2742126.274,3648067971,0,0
12975.55566,923.3250283,0,1385624.886,2743517.303,3648067972,0,0
12492.36166,614.2958999,0,1374522.4,2711465.454,3648067973,0,0
12823.06165,786.1207239,0,1411141.682,2784121.895,3648067974,0,0
12936.02586,812.1050894,0,1384537.315,2736216.736,3648067975,0,0
12831.58809,721.3016506,0,1391990.852,2745403.099,3648067976,0,0
12719.07538,812.7228357,0,1386329.651,2758365.631,3648067977,0,0
12821.11108,850.3285237,0,1394386.768,2768335.915,3648067978,0,0
12697.61175,871.150475,0,1373843.956,2723481.369,3648067979,0,0
12599.45333,875.7050149,0,1385608.196,2742235.565,3648067980,0,0
12401.29471,784.778595,0,1385299.873,2741417.122,3648067981,0,0
12552.61004,523.2001655,0,1373677.063,2753425.026,3648067982,0,0
12672.22762,734.5474325,0,1386666.965,2749909.019,3648067983,0,0
12524.82086,704.8162166,0,1381754.303,2754782.295,3648067984,0,0
12552.95873,775.7397369,0,1368197.727,2727965.164,3648067985,0,0
12703.56774,573.6534484,0,1414068.127,2781677.055,3648067986,0,0
12812.078,551.0034971,0,1379905.415,2741836.166,3648067987,0,0
12742.09768,967.7558206,0,1377394.39,2735228.348,3648067988,0,0
12358.4561,506.7077,0,1392372.131,2760938.454,3648067989,0,0
12605.42274,694.6448237,0,1395640.85,2770396.614,3648067990,0,0
12426.83828,675.0438362,0,1387542.248,2743585.396,3648067991,0,0
12408.31837,547.4078469,0,1392196.751,2770605.85,3648067992,0,0
12576.42508,460.4086746,0,1399693.584,2785931.015,3648067993,0,0
12537.29612,825.0338957,0,1395980.453,2776185.608,3648067994,0,0
12465.74447,573.4318402,0,1383768.272,2755246.353,3648067995,0,0
12592.7195,819.2827925,0,1390056.324,2745124.054,3648067996,0,0
12837.65584,546.8161777,0,1400431.919,2751672.363,3648067997,0,0
12901.03346,707.5238042,0,1390340.71,2720850.945,3648067998,0,0
13010.99062,643.3270872,0,1390102.959,2697906.876,3648067999,0,0
13064.68993,820.0343698,0,1414100.742,2769045.067,3648068000,0,0
12773.46313,759.3506481,0,1399777.126,2755537.605,3648068001,0,0
13028.18656,461.1217417,0,1415452.671,2785524.559,3648068002,0,0
12821.75034,880.7701059,0,1411092.663,2785485.84,3648068003,0,0
12922.02473,831.8854496,0,1397188.95,2747549.629,3648068004,0,0
12745.9988,645.8094809,0,1398229.98,2768397.331,3648068005,0,0
12753.06344,651.7030764,0,1384613.132,2733472.061,3648068006,0,0
12439.50725,626.0183174,0,1372354.889,2720593.071,3648068007,0,0
12857.19872,737.0984182,0,1405155.087,2773618.889,3648068008,0,0
12892.52937,505.7778675,0,1400407.41,2757403.946,3648068009,0,0
12927.84214,937.2329339,0,1410704.708,2780733.681,3648068010,0,0
12510.83463,892.9257281,0,1372202.682,2705987.93,3648068011,0,0
12860.3965,822.020229,0,1403774.738,2748971.939,3648068012,0,0
13000.74458,730.3763647,0,1401118.946,2761242.104,3648068013,0,0
12805.23986,729.2363327,0,1394105.721,2733691.216,3648068014,0,0
13079.78034,632.6482631,0,1416166.782,2755106.926,3648068015,0,0
12885.40214,574.5642819,0,1408455.944,2771315.193,3648068016,0,0
12969.18541,719.2881778,0,1403054.81,2733511.734,3648068017,0,0
13010.33497,662.4601781,0,1411261.368,2764269.257,3648068018,0,0
12606.94712,547.9386076,0,1389969.635,2736188.889,3648068019,0,0
12604.93547,871.0083552,0,1379100.037,2735737.419,3648068020,0,0
13107.37282,1011.710986,0,1395938.778,2761715.126,3648068021,0,0
12710.37757,798.8203317,0,1400156.021,2730039.597,3648068022,0,0
13060.88567,909.9706076,0,1408268.356,2758975.983,3648068023,0,0
12887.93534,570.4663228,0,1375274.563,2717234.421,3648068024,0,0
13117.54137,665.4093973,0,1411836.338,2735819.244,3648068025,0,0
13170.85326,570.7908887,0,1410679.15,2751684.189,3648068026,0,0
13079.83994,955.7198733,0,1405965.233,2724717.331,3648068027,0,0
13185.50408,997.9222901,0,1404163.933,2723523.903,3648068028,0,0
13339.96952,788.0073972,0,1395115.757,2728085.899,3648068029,0,0
12928.92545,503.9432086,0,1387573.242,2717800.522,3648068030,0,0
13189.09079,931.9194593,0,1392354.202,2731949.615,3648068031,0,0
13117.58906,540.361274,0,1378508.759,2728582.001,3648068032,0,0
13062.55311,859.0120822,0,1403348.446,2760490.036,3648068033,0,0
12841.37368,648.4352518,0,1393341.541,2774387.741,3648068034,0,0
13075.92243,949.1946548,0,1390445.042,2754727.173,3648068035,0,0
13007.08055,527.0043854,0,1393657.589,2738141.632,3648068036,0,0
12955.12915,863.6133745,0,1380030.441,2718276.978,3648068037,0,0
12921.63432,620.3290075,0,1381192.398,2711715.698,3648068038,0,0
12931.98764,849.1494693,0,1379878.044,2719023.514,3648068039,0,0
12828.56464,924.0854532,0,1391978.741,2746006.012,3648068040,0,0
12972.90027,689.0167482,0,1391068.554,2749283.981,3648068041,0,0
13076.8463,809.224695,0,1383914.185,2734726.524,3648068042,0,0
13120.06712,1014.280785,0,1390606.976,2729487.991,3648068043,0,0
12934.23027,694.1176485,0,1402108.479,2745492.935,3648068044,0,0
12825.56951,769.7051857,0,1370396.423,2716253.662,3648068045,0,0
12847.66048,772.7156393,0,1403441.238,2774868.965,3648068046,0,0
12739.68518,973.695796,0,1382077.885,2721080.78,3648068047,0,0
13034.15895,920.2133864,0,1383900.642,2723915.863,3648068048,0,0
13118.90781,879.3639019,0,1379756.641,2734956.551,3648068049,0,0
12934.5566,796.5478115,0,1375361.729,2725185.585,3648068050,0,0
12981.68451,460.0066226,0,1382242.584,2709198.38,3648068051,0,0
12988.11436,834.1042325,0,1395846.939,2773057.747,3648068052,0,0
13282.95916,1003.42175,0,1391716.671,2735176.277,3648068053,0,0
12821.08277,575.7324863,0,1382897.186,2716626.549,3648068054,0,0
13441.8264,906.8488143,0,1396314.621,2743371.201,3648068055,0,0
12950.43081,975.4901752,0,1395140.648,2740068.245,3648068056,0,0
12853.05619,934.2096746,0,1386810.207,2740408.516,3648068057,0,0
13096.26251,646.8660664,0,1387306.023,2745361.328,3648068058,0,0
12997.43354,579.1322328,0,1387431.908,2736115.837,3648068059,0,0
13045.27819,936.0592812,0,1388436.317,2748894.31,3648068060,0,0
12889.05889,873.8873526,0,1391842.937,2719791.985,3648068061,0,0
13172.8664,730.70582,0,1396634.769,2741874.313,3648068062,0,0
13016.14046,650.5335215,0,1390752.411,2751856.613,3648068063,0,0
13236.69851,866.3734421,0,1393114.853,2739916.611,3648068064,0,0
13033.98013,798.9473641,0,1387735.748,2733331.49,3648068065,0,0
13139.9557,918.8936092,0,1396212.006,2748942.375,3648068066,0,0
13271.12764,885.2453902,0,1395944.023,2751005.745,3648068067,0,0
13023.30941,949.4491853,0,1371020.794,2713065.338,3648068068,0,0
13093.52219,990.467798,0,1381062.126,2725350.38,3648068069,0,0
13010.39755,706.3604891,0,1397380.066,2750601.959,3648068070,0,0
12937.23285,999.6314533,0,1382732.105,2726795.959,3648068071,0,0
12943.36021,676.5610073,0,1381289.959,2718859.482,3648068072,0,0
13031.61979,1141.811535,0,1387733.936,2737963.295,3648068073,0,0
13270.58226,1051.212661,0,1408490.753,2756497.192,3648068074,0,0
13266.79736,862.9089221,0,1407564.545,2749728.775,3648068075,0,0
13008.51256,883.418601,0,1383538.723,2711746.407,3648068076,0,0
13373.97844,1083.396096,0,1394408.607,2731369.972,3648068077,0,0
13397.6832,817.7900687,0,1412342.739,2761964.989,3648068078,0,0
13603.07187,736.6562728,0,1401094.246,2747621.727,3648068079,0,0
12993.86472,841.0717361,0,1367943.478,2710360.527,3648068080,0,0
12915.86906,769.5369422,0,1370975.113,2723720.741,3648068081,0,0
12988.86687,847.5586772,0,1369971.943,2705703.545,3648068082,0,0
13309.53985,977.2950783,0,1398291.683,2773327.827,3648068083,0,0
13158.03677,1058.219559,0,1376197.052,2724788.284,3648068084,0,0
13334.53953,968.8348509,0,1391598.988,2740506.554,3648068085,0,0
13018.3816,997.1654974,0,1401240.73,2755766.106,3648068086,0,0
13261.29586,727.3640018,0,1387520.123,2723569.679,3648068087,0,0
12946.35981,1056.885999,0,1368088.722,2705352.211,3648068088,0,0
12989.83395,940.0594048,0,1366350.555,2703271.866,3648068089,0,0
13150.09892,746.9329052,0,1388520.336,2752517.509,3648068090,0,0
13046.49264,692.9416675,0,1394759.846,2767637.634,3648068091,0,0
13236.31406,573.3292084,0,1380021.954,2744256.401,3648068092,0,0
12811.60861,805.5578917,0,1359896.374,2680617.523,3648068093,0,0
12772.58545,1050.097682,0,1355588.531,2730596.733,3648068094,0,0
13092.53722,843.0453017,0,1379407.406,2793898.201,3648068095,0,0
12628.19916,909.8777547,0,1366601.658,2749616.814,3648068096,0,0
12981.21512,750.5144458,0,1379868.603,2754158.592,3648068097,0,0
12662.30941,894.503668,0,1367846.489,2752803.802,3648068098,0,0
12622.57099,790.210627,0,1380444.813,2762324.333,3648068099,0,0
12804.90607,687.711034,0,1380589.104,2753931.999,3648068100,0,0
12934.20643,761.3314316,0,1388494.301,2778061.867,3648068101,0,0
12942.09063,731.0743444,0,1387124.92,2760026.932,3648068102,0,0
13224.89381,772.5726813,0,1389163.685,2779511.642,3648068103,0,0
12902.79478,840.1138708,0,1367988.396,2738417.435,3648068104,0,0
13009.72253,541.5219348,0,1377107.906,2739758.301,3648068105,0,0
12911.59093,497.0581736,0,1382496.643,2773639.87,3648068106,0,0
12898.54348,621.4485504,0,1383666.992,2755525.589,3648068107,0,0
13205.82777,780.8227092,0,1406121.445,2779677.773,3648068108,0,0
13390.73777,836.2462744,0,1412231.159,2802031.898,3648068109,0,0
13137.7399,872.5819178,0,1379302.406,2745506.668,3648068110,0,0
13023.86075,796.8557067,0,1383422.375,2769308.472,3648068111,0,0
12937.79016,822.4559017,0,1397147.274,2779573.631,3648068112,0,0
12975.01475,900.8009918,0,1386997.223,2776600.647,3648068113,0,0
12770.12825,658.6836651,0,1377770.519,2780139.351,3648068114,0,0
12656.6872,670.605991,0,1366456.699,2772838.211,3648068115,0,0
12630.49245,879.9926378,0,1359522.152,2784405.327,3648068116,0,0
12661.32146,859.6661501,0,1374401.665,2800373.65,3648068117,0,0
12535.96544,841.8426849,0,1385334.587,2817612.076,3648068118,0,0
12722.50563,841.9025689,0,1365971.851,2784151.268,3648068119,0,0
12560.11426,898.6560628,0,1377498.817,2762257.767,3648068120,0,0
12847.52935,1000.382286,0,1395647.717,2794300.842,3648068121,0,0
12974.68841,740.7700177,0,1412503.815,2803371.811,3648068122,0,0
12877.76381,935.1300076,0,1385622.406,2752782.059,3648068123,0,0
12862.95354,588.7713283,0,1392438.03,2756675.339,3648068124,0,0
13425.60947,858.1994101,0,1396257.973,2753348.541,3648068125,0,0
13303.45869,912.2298099,0,1404191.971,2774332.428,3648068126,0,0
12969.82765,638.4124048,0,1391586.685,2747787.285,3648068127,0,0
13094.93929,681.7998365,0,1393612.289,2761427.116,3648068128,0,0
12778.41926,928.5009466,0,1379776.096,2751934.814,3648068129,0,0
12900.85316,838.254299,0,1387648.773,2758068.657,3648068130,0,0
12755.29414,852.0131931,0,1385753.632,2780005.646,3648068131,0,0
12747.7169,910.2042764,0,1379644.871,2781988.144,3648068132,0,0
12688.75003,1033.571456,0,1391104.031,2812981.224,3648068133,0,0
12579.225,980.6273505,0,1364006.71,2772851.181,3648068134,0,0
12594.94871,840.3545246,0,1382944.012,2777441.216,3648068135,0,0
13032.53025,843.232777,0,1418998.528,2814149.094,3648068136,0,0
12883.57228,905.675441,0,1391691.971,2774992.371,3648068137,0,0
12980.35532,695.9274877,0,1406147.099,2776202.011,3648068138,0,0
12594.85632,639.3080577,0,1388844.395,2766525.269,3648068139,0,0
12549.67153,949.3135847,0,1413217.258,2818478.584,3648068140,0,0
12434.54963,885.5248801,0,1396039.104,2787683.105,3648068141,0,0
12837.71247,652.4104159,0,1415012.836,2826782.417,3648068142,0,0
12725.60209,817.5019175,0,1400798.225,2783407.784,3648068143,0,0
12568.15791,989.3461131,0,1393482.971,2774713.707,3648068144,0,0
12859.31021,762.8835272,0,1395593.739,2768297.005,3648068145,0,0
12654.24788,868.0521511,0,1395337.963,2768889.999,3648068146,0,0
12521.03597,856.8161167,0,1384914.112,2758411.217,3648068147,0,0
12699.76348,933.9787066,0,1387817.287,2780407.524,3648068148,0,0
12919.48408,843.345467,0,1387769.127,2774971.008,3648068149,0,0
12660.57342,968.675781,0,1396628.284,2792098.808,3648068150,0,0
12846.53246,720.4099093,0,1402154.732,2792032.051,3648068151,0,0
12940.50515,952.6245296,0,1388784.79,2780167.58,3648068152,0,0
12875.82666,1013.325248,0,1388249.016,2767215.157,3648068153,0,0
12805.79269,986.9585745,0,1388598.919,2759259.415,3648068154,0,0
13013.75329,885.8464658,0,1414494.324,2806293.869,3648068155,0,0
12946.23315,650.1323543,0,1422616.1,2814053.154,3648068156,0,0
12685.78917,822.8718303,0,1407307.339,2782822.8,3648068157,0,0
12900.8159,687.4666549,0,1389124.107,2760205.65,3648068158,0,0
12837.91214,937.9138239,0,1396509.457,2764429.092,3648068159,0,0
12604.52569,668.6253008,0,1378219.414,2744073.296,3648068160,0,0
12814.48752,903.1388909,0,1391057.205,2772766.495,3648068161,0,0
12663.56558,890.8235468,0,1395158.195,2773340.607,3648068162,0,0
12394.3463,905.0463326,0,1380245.399,2774582.672,3648068163,0,0
12633.17466,798.0753668,0,1410428.619,2816067.886,3648068164,0,0
12521.05534,765.5813359,0,1386275.291,2776814.842,3648068165,0,0
12399.90517,658.6468313,0,1374850.655,2755794.907,3648068166,0,0
12388.78965,940.8016689,0,1389252.949,2775980.568,3648068167,0,0
12480.95483,826.841034,0,1386189.365,2762745.476,3648068168,0,0
12589.04636,727.6938297,0,1389714.432,2773779.106,3648068169,0,0
12993.37298,903.0127898,0,1404563.141,2801304.817,3648068170,0,0
12537.57626,685.8996581,0,1378290.272,2765177.345,3648068171,0,0
12724.14178,814.132113,0,1389343.262,2762727.547,3648068172,0,0
12779.67691,867.5850928,0,1396740.723,2788687.134,3648068173,0,0
12642.1392,698.9184301,0,1406307.22,2805733.299,3648068174,0,0
12429.55178,743.7056862,0,1398685.932,2781447.601,3648068175,0,0
12394.94011,946.2786838,0,1375320.625,2756191.635,3648068176,0,0
12350.61213,773.1459569,0,1379112.53,2751484.489,3648068177,0,0
12374.4078,439.2450675,0,1373764.133,2740828.705,3648068178,0,0
12190.5461,490.7872062,0,1351522.732,2706153.107,3648068179,0,0
12280.85756,923.0274707,0,1374583.817,2742527.771,3648068180,0,0
12283.57106,886.0885166,0,1369317.627,2735737.61,3648068181,0,0
12152.86404,853.7705056,0,1342336.75,2687618.637,3648068182,0,0
12257.55587,632.3494948,0,1361215.019,2707637.978,3648068183,0,0
12121.58203,519.3041172,0,1342426.682,2676692.581,3648068184,0,0
12468.84614,416.6997038,0,1347622.013,2679292.297,3648068185,0,0
12520.55168,743.2186045,0,1348540.688,2684378.433,3648068186,0,0
12416.92826,576.2277637,0,1349799.061,2693382.835,3648068187,0,0
12405.08407,700.1391146,0,1326823.139,2654748.344,3648068188,0,0
12359.28014,518.6820868,0,1337062.359,2671057.51,3648068189,0,0
12210.75356,744.557986,0,1328477.192,2660392.57,3648068190,0,0
12551.55355,528.1455815,0,1344367.599,2682264.709,3648068191,0,0
12518.43423,812.982209,0,1316108.036,2644578.934,3648068192,0,0
12528.45675,695.129903,0,1338339.424,2665858.841,3648068193,0,0
12227.17389,654.9230311,0,1342768.86,2687343.597,3648068194,0,0
12331.24435,172.5638751,0,1332232.857,2647872.353,3648068195,0,0
12613.04021,662.1804088,0,1320269.394,2616801.071,3648068196,0,0
12254.6114,678.8169499,0,1284076.977,2558269.501,3648068197,0,0
12490.49231,571.6294516,0,1293542.576,2571402.931,3648068198,0,0
12272.95697,217.8702271,0,1314269.447,2589697.456,3648068199,0,0
12471.90759,162.0549243,0,1317651.939,2604615.021,3648068200,0,0
12480.96228,676.2991194,0,1297959.995,2572753.525,3648068201,0,0
12257.82856,677.0701613,0,1293527.222,2581970.596,3648068202,0,0
12454.4248,549.2127966,0,1288900.852,2562889.099,3648068203,0,0
12301.42117,552.4608772,0,1290112.114,2559416.771,3648068204,0,0
12367.92058,440.2555991,0,1312316.322,2603377.342,3648068205,0,0
12379.51666,80.03982366,0,1313600.922,2602913.284,3648068206,0,0
12328.74393,707.9311647,0,1295810.795,2575884.247,3648068207,0,0
11985.20362,256.9183707,0,1293179.607,2566700.745,3648068208,0,0
12112.3895,443.6025396,0,1288784.409,2552810.097,3648068209,0,0
12247.23682,358.6253151,0,1286911.869,2560279.083,3648068210,0,0
12294.84752,321.6700163,0,1296594.715,2569533.92,3648068211,0,0
12157.4901,467.3831165,0,1280233.765,2550959.778,3648068212,0,0
12421.82106,353.7861397,0,1277952.099,2542739.487,3648068213,0,0
12441.82512,547.9347426,0,1301065.922,2575363.731,3648068214,0,0
12265.36632,656.7778997,0,1279952.621,2554426.956,3648068215,0,0
12308.47687,284.1460751,0,1279926.682,2540929.985,3648068216,0,0
12096.89379,348.0055369,0,1278169.155,2527893.829,3648068217,0,0
11974.72885,423.0425693,0,1252995.205,2497421.455,3648068218,0,0
12169.18156,600.9850651,0,1286481.094,2547065.163,3648068219,0,0
12318.93599,324.2562059,0,1293657.589,2569342.613,3648068220,0,0
12236.19282,208.5379325,0,1275049.877,2526529.503,3648068221,0,0
12427.20634,144.9418021,0,1281016.636,2526556.206,3648068222,0,0
12248.42742,513.0067468,0,1284416.389,2559692.192,3648068223,0,0
12113.7552,659.3150552,0,1262830.353,2500369.453,3648068224,0,0
12455.94844,281.0538048,0,1268721.008,2526403.618,3648068225,0,0
12347.45458,359.7769886,0,1280613.136,2553869.247,3648068226,0,0
12526.99941,505.9197545,0,1279815.483,2545665.932,3648068227,0,0
12848.76168,234.4464883,0,1313993.359,2605236.053,3648068228,0,0
12423.61665,632.8275427,0,1306552.887,2582029.533,3648068229,0,0
12389.59953,592.1891425,0,1283291.531,2548550.415,3648068230,0,0
12672.08904,309.8544199,0,1287629.795,2546088.409,3648068231,0,0
12321.56754,460.2170549,0,1274903.584,2522101.593,3648068232,0,0
12381.90234,341.3609695,0,1294296.074,2559702.873,3648068233,0,0
12425.89727,685.4941137,0,1288655.09,2561442.566,3648068234,0,0
12628.19916,769.290328,0,1296898.46,2567769.623,3648068235,0,0
12222.2811,340.1919501,0,1271615.982,2536330.795,3648068236,0,0
11981.26674,477.7065013,0,1286267.185,2556689.453,3648068237,0,0
12200.99553,185.5125069,0,1273563.671,2524124.908,3648068238,0,0
12229.52381,377.8760089,0,1270084,2529841.042,3648068239,0,0
11990.14261,362.8486535,0,1247606.564,2482929.42,3648068240,0,0
12107.42071,240.2268117,0,1278553.486,2547568.512,3648068241,0,0
12083.4358,223.4477084,0,1269804.668,2537848.663,3648068242,0,0
12265.8208,0,0,1272541.714,2540423.775,3648068243,0,0
12111.02754,695.6684403,0,1275499.63,2549364.471,3648068244,0,0
12433.50282,769.6703076,0,1294974.709,2558785.057,3648068245,0,0
12257.67881,220.244634,0,1269017.792,2519342.995,3648068246,0,0
12226.98316,205.4619137,0,1245576.859,2481573.677,3648068247,0,0
12038.39332,19.42220115,0,1255737.782,2485630.608,3648068248,0,0
12412.64641,734.4137412,0,1257464.027,2503133.202,3648068249,0,0
12570.2247,189.6933303,0,1264141.369,2500785.637,3648068250,0,0
12071.0209,0,0,1240933.228,2455317.688,3648068251,0,0
12347.05895,354.9930872,0,1245299.149,2477098.083,3648068252,0,0
12373.85795,306.549482,0,1241634.941,2460131.073,3648068253,0,0
12629.34357,393.7318455,0,1272219.563,2537869.072,3648068254,0,0
12319.14386,691.4483383,0,1262340.26,2525520.897,3648068255,0,0
12341.11264,337.2170031,0,1249873.066,2503167.725,3648068256,0,0
12271.83193,704.9278356,0,1274038.315,2554859.543,3648068257,0,0
12388.13624,614.8365792,0,1271807.098,2537773.895,3648068258,0,0
12344.86923,624.5100871,0,1276900.673,2546034.431,3648068259,0,0
12454.02768,551.7487414,0,1273159.695,2538449.287,3648068260,0,0
12494.61472,173.3585261,0,1277477.646,2532585.144,3648068261,0,0
12503.41386,375.1001786,0,1284311.008,2548508.835,3648068262,0,0
12706.5599,285.7304178,0,1288751.984,2542523.575,3648068263,0,0
12968.56701,0,0,1275882.626,2505796.814,3648068264,0,0
12639.29904,293.9690603,0,1272850.895,2514796.448,3648068265,0,0
12757.94059,0,0,1285832.691,2536010.742,3648068266,0,0
12631.57725,511.8537229,0,1283852.386,2529212.761,3648068267,0,0
12294.31853,253.8735513,0,1263906.384,2513435.364,3648068268,0,0
12483.75848,0,0,1291526.985,2540921.783,3648068269,0,0
12374.33255,555.3229712,0,1291882.61,2552673.34,3648068270,0,0
12204.13744,716.7805452,0,1273536.777,2539682.77,3648068271,0,0
12440.91466,199.4556282,0,1274448.586,2522832.108,3648068272,0,0
12407.62398,521.2835968,0,1273042.774,2523451.805,3648068273,0,0
12594.12467,305.8328992,0,1276320.648,2528663.826,3648068274,0,0
12687.91109,177.1822805,0,1274278.069,2526638.794,3648068275,0,0
12594.89059,505.7786126,0,1272970.676,2520251.656,3648068276,0,0
12716.64202,538.3122247,0,1260723.591,2482899.857,3648068277,0,0
12707.45099,233.6006612,0,1277151.68,2522068.977,3648068278,0,0
12678.00927,410.8712543,0,1268463.612,2493417.358,3648068279,0,0
12542.61881,591.5082991,0,1266230.011,2481355.476,3648068280,0,0
12713.4338,667.582592,0,1254831.791,2469863.701,3648068281,0,0
12837.41295,624.2721342,0,1260392.094,2470034.79,3648068282,0,0
12857.59807,583.0876064,0,1263257.885,2490096.855,3648068283,0,0
13059.50433,719.5760496,0,1256141.186,2477946.663,3648068284,0,0
12593.01752,558.2121201,0,1243553.638,2455307.007,3648068285,0,0
12887.19028,586.5548272,0,1257371.044,2479296.303,3648068286,0,0
12577.81088,118.5309724,0,1259842.014,2479775.047,3648068287,0,0
12818.68815,436.0266495,0,1255732.727,2474703.217,3648068288,0,0
12653.72932,495.2994641,0,1253363.8,2474191.856,3648068289,0,0
13032.87894,589.8141302,0,1260179.043,2484321.022,3648068290,0,0
12850.21901,599.2535502,0,1242264.652,2455378.914,3648068291,0,0
12809.59696,678.632129,0,1256941.509,2492430.496,3648068292,0,0
12614.67636,366.2048141,0,1274359.131,2511467.552,3648068293,0,0
12616.55986,648.2780911,0,1271039.104,2518737.03,3648068294,0,0
12703.76146,583.3591335,0,1261971.569,2507902.718,3648068295,0,0
12631.67709,500.2050195,0,1272319.794,2512491.417,3648068296,0,0
12672.33342,356.6643922,0,1274052.238,2514438.438,3648068297,0,0
12632.22992,0,0,1266882.706,2491296.959,3648068298,0,0
13011.3259,425.7739987,0,1273632.813,2505968.475,3648068299,0,0
12804.01945,283.8616027,0,1250783.73,2487435.532,3648068300,0,0
12944.64171,604.6527531,0,1276321.03,2503351.593,3648068301,0,0
12866.58645,242.1855694,0,1245719.91,2459735.489,3648068302,0,0
13121.98192,652.9939827,0,1250418.949,2463028.336,3648068303,0,0
13059.32999,477.7092021,0,1245387.554,2451186.371,3648068304,0,0
12911.75783,0,0,1236312.866,2441323.28,3648068305,0,0
12908.55259,407.6364916,0,1243681.145,2454736.519,3648068306,0,0
12879.94981,87.66676183,0,1239016.724,2437402.725,3648068307,0,0
12780.67529,572.0332265,0,1248566.628,2470068.359,3648068308,0,0
12691.95974,195.734296,0,1245210.266,2445193.291,3648068309,0,0
12897.57639,111.2226513,0,1250971.031,2459725.38,3648068310,0,0
13056.15306,134.1733034,0,1234800.434,2436048.698,3648068311,0,0
13090.97409,448.8362465,0,1251697.35,2452818.489,3648068312,0,0
